0
70
709
248
482
756
649
112
243
435
825
432
878
426
544
445
456
731
264
610
314
764
834
214
567
444
502
866
784
429
9
415
325
404
558
924
646
506
223
560
747
387
353
543
425
220
863
288
54
39
436
595
467
699
344
880
650
666
872
29
656
133
101
408
172
148
860
515
102
10
297
518
27
520
68
107
273
146
928
896
730
859
714
780
129
187
3
390
849
192
688
423
372
110
203
171
343
236
701
84
607
910
332
120
668
495
917
254
971
847
406
882
612
965
571
232
315
86
215
150
114
275
510
324
601
816
216
993
964
461
278
470
53
488
808
417
26
418
766
33
996
430
624
269
707
93
306
151
999
460
772
224
583
442
738
627
152
46
310
876
528
907
163
920
997
675
481
498
100
311
638
803
912
735
407
340
147
586
932
933
451
167
865
271
726
972
162
768
294
677
321
396
534
660
469
201
943
909
361
794
538
651
979
690
1
65
190
923
40
616
669
485
153
568
439
955
197
348
226
18
131
686
363
347
761
918
279
111
809
721
379
927
491
8
208
580
700
322
913
128
376
466
180
777
779
732
594
161
261
916
817
540
970
246
641
593
864
405
287
676
727
844
862
989
56
476
901
573
740
489
783
767
463
31
522
124
119
165
753
805
420
359
76
307
80
636
289
566
403
319
950
21
508
561
717
991
441
47
937
848
330
870
744
958
598
577
97
30
333
739
521
599
582
555
812
857
308
655
229
826
159
832
623
176
536
835
61
339
858
213
942
626
765
713
320
414
517
724
604
889
42
617
301
338
602
212
671
260
953
629
174
98
692
871
810
696
807
283
523
679
842
644
331
122
411
22
87
299
874
105
897
938
919
806
902
946
868
787
170
326
519
811
994
44
906
581
413
130
475
126
206
776
401
819
62
497
948
850
257
286
855
179
643
525
360
828
625
853
183
290
116
752
945
329
462
647
164
837
377
729
144
186
49
490
987
698
317
459
572
745
227
92
400
280
682
949
196
457
2
634
856
879
584
657
380
548
531
875
645
244
381
455
941
19
564
77
169
725
689
106
982
591
963
323
185
576
175
32
823
96
296
472
737
637
221
205
797
480
328
891
88
533
228
554
352
798
309
513
416
298
166
266
719
388
892
334
382
225
69
760
934
24
135
801
245
978
90
210
342
815
693
998
763
792
412
703
239
977
990
313
546
967
570
654
838
95
529
14
588
526
605
499
893
12
173
615
113
587
658
23
238
365
358
364
631
672
209
642
749
368
748
16
438
452
633
178
527
431
589
984
661
139
596
251
118
831
551
252
505
867
427
630
921
258
542
6
788
711
922
988
667
742
465
34
233
327
195
211
78
393
108
397
20
450
207
514
736
194
281
217
398
140
81
664
440
782
746
484
259
557
904
563
687
184
935
611
477
799
931
189
883
818
145
585
620
516
614
89
911
936
103
562
705
386
156
509
125
458
237
346
242
282
758
925
959
952
785
976
968
559
947
395
887
814
293
94
873
663
501
109
691
419
549
295
613
300
99
447
202
775
449
960
930
362
292
552
11
951
827
137
791
715
199
680
117
25
609
389
492
486
556
366
41
446
940
357
218
487
706
48
82
795
771
628
262
869
980
898
71
684
43
304
793
685
939
824
553
143
468
235
888
182
569
759
193
635
391
154
743
590
369
899
219
85
800
5
37
774
142
345
181
507
13
231
511
66
653
141
985
547
50
673
895
277
4
969
757
443
926
755
74
632
204
336
256
284
854
962
820
433
267
722
249
762
678
503
410
263
600
833
851
884
265
291
608
354
104
741
79
712
270
493
621
900
378
885
367
437
36
428
786
191
718
402
63
240
840
157
796
57
861
55
751
773
471
385
158
894
983
606
17
234
702
813
843
136
424
134
454
138
316
622
877
802
966
268
52
149
448
975
67
473
973
886
351
619
64
695
579
639
168
974
222
341
253
512
524
375
836
603
370
200
394
956
790
914
769
532
845
535
188
839
992
474
356
728
434
384
830
944
303
421
710
177
75
829
73
618
276
51
483
957
7
778
91
821
350
58
852
198
337
708
500
541
132
781
841
302
409
127
355
681
659
652
574
648
733
704
770
846
890
83
565
230
422
453
59
578
597
537
392
804
479
674
592
160
504
905
903
255
305
383
750
545
35
123
683
241
494
670
373
318
575
881
312
694
915
986
38
723
72
272
754
665
539
121
464
530
716
115
374
478
822
45
954
15
981
697
929
995
789
60
908
274
496
247
399
640
961
550
250
734
349
371
155
28
662
720
335
285
0
